symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
LINKBNB,-0.00025000,-0.854,0.02914149,0.02924000,0.02902000,0.51100000,0.02892000,2.55400000,0.02897000,216.35700000,0.02927000,0.02943000,0.02891000,1320.78900000,38.48976297,1694848354250,1694934754250,418063,418218,156
LUNAETH,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MDTBUSD,0.00181000,4.116,0.04447248,0.04397000,0.04578000,242.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04397000,0.04630000,0.04352000,756487.30000000,33642.86811400,1694667610505,1694754010505,5159378,5159920,543
NULSBUSD,0.00200000,1.133,0.17808615,0.17710000,0.17850000,65.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17650000,0.17990000,0.17580000,24401.00000000,4345.48020000,1694667613243,1694754013243,2177908,2177988,81
SPELLBTC,0.00000000,0.000,0.00000000,0.00000012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
SPELLUSDT,-0.00000920,-1.802,0.00050712,0.00051080,0.00050130,399002.00000000,0.00050100,130399.00000000,0.00050130,399122.00000000,0.00051050,0.00051790,0.00049340,7088480292.00000000,3594716.69468200,1694848571765,1694934971765,17010339,17041701,31363
SPELLBUSD,-0.00000160,-0.401,0.00039631,0.00039700,0.00039730,92846.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00039890,0.00040170,0.00039010,32611074.00000000,12923.96415520,1692846023772,1692932423772,3588888,3589085,198
USTBTC,0.00000000,0.000,0.00000000,0.00002476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
USTBUSD,0.00000000,0.000,0.00000000,0.06762946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
USTUSDT,0.00000000,0.000,0.00000000,0.24577900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
JOEBTC,-0.00000030,-3.202,0.00000925,0.00000945,0.00000907,5107.42000000,0.00000904,93.97000000,0.00000907,870.42000000,0.00000937,0.00000944,0.00000904,49386.01000000,0.45702971,1694848536398,1694934936398,1501171,1501644,474
JOEBUSD,-0.00850000,-3.416,0.24610284,0.25030000,0.24030000,156.20000000,0.24010000,52.06000000,0.24040000,150.78000000,0.24880000,0.25160000,0.23850000,193284.26000000,47567.80451000,1694848553828,1694934953828,3428132,3429454,1323
JOEUSDT,-0.00960000,-3.842,0.24601514,0.24990000,0.24030000,59.85000000,0.24010000,2927.14000000,0.24020000,1348.16000000,0.24990000,0.25020000,0.23780000,6223146.41000000,1530988.26170800,1694848554994,1694934954994,12510664,12521982,11319
ATOMETH,-0.00000400,-0.092,0.00433018,0.00433000,0.00432600,1.35500000,0.00432200,42.70400000,0.00432800,28.47200000,0.00433000,0.00440200,0.00426600,11187.79600000,48.44522037,1694848567823,1694934967823,1191918,1192567,650
DUSKBUSD,-0.00310000,-2.573,0.11825395,0.12040000,0.11740000,546.00000000,0.11730000,1161.00000000,0.11740000,306.00000000,0.12050000,0.12190000,0.11500000,1254030.00000000,148294.00290000,1694848540751,1694934940751,2788459,2791512,3054
EGLDETH,0.00045000,2.935,0.01592022,0.01532000,0.01578000,0.48630000,0.01584000,7.74140000,0.01586000,12.51570000,0.01533000,0.01628000,0.01518000,2216.25000000,35.28317696,1694848540558,1694934940558,434279,434574,296
ICPETH,-0.00004200,-2.260,0.00182394,0.00185600,0.00181600,5.72700000,0.00181400,84.53200000,0.00182300,120.26300000,0.00185800,0.00185800,0.00180200,3405.29000000,6.21105003,1694848565048,1694934965048,313487,313624,138
LUNABRL,0.00000000,0.000,0.00000000,0.00030000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LUNAUST,0.00000000,0.000,0.00000000,0.00004900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NEARETH,-0.00000800,-1.158,0.00068629,0.00068800,0.00068300,29.32100000,0.00068100,728.09300000,0.00068300,1180.42000000,0.00069100,0.00069100,0.00068000,6664.51100000,4.57376996,1694848560047,1694934960047,755623,755703,81
ROSEBNB,0.00000000,0.000,0.00000000,0.00015340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
VOXELETH,0.00000000,0.000,0.00000000,0.00020220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ALICEBNB,0.00000000,0.000,0.00000000,0.00524000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ATOMTRY,-0.70000000,-0.364,192.39421472,192.30000000,191.60000000,4.77300000,191.60000000,2.38700000,191.70000000,44.06400000,192.30000000,195.20000000,188.20000000,9426.12200000,1813531.34000000,1694848566297,1694934966297,1788427,1789470,1044
ETHUST,0.00000000,0.000,0.00000000,8239.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GALAAUD,0.00000000,0.000,0.00000000,0.03960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LRCBNB,0.00000300,0.359,0.00082707,0.00083400,0.00083900,36.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00083600,0.00084300,0.00081900,10053.39000000,8.31487210,1693454405008,1693540805008,186109,186139,31
ONEETH,0.00000000,0.000,0.00000000,0.00000617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
OOKIBNB,0.00000000,0.000,0.00000000,0.00001491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ACHBTC,-0.00000003,-5.000,0.00000059,0.00000060,0.00000057,9136.00000000,0.00000057,1560105.00000000,0.00000058,188110.00000000,0.00000060,0.00000061,0.00000057,5888818.00000000,3.47638466,1694848571794,1694934971794,1539628,1540292,665
ACHBUSD,-0.00070000,-4.400,0.01570678,0.01593000,0.01521000,2052.00000000,0.01521000,1864.00000000,0.01523000,81872.00000000,0.01591000,0.01607000,0.01519000,4994918.00000000,78454.10193000,1694848559114,1694934959114,7027885,7028917,1033
ACHUSDT,-0.00067000,-4.216,0.01572314,0.01588000,0.01522000,27843.00000000,0.01521000,22461.00000000,0.01522000,154029.00000000,0.01589000,0.01609000,0.01518000,216530720.00000000,3404543.35528000,1694848572951,1694934972951,20992354,21010142,17789
IMXBTC,0.00000011,0.556,0.00001997,0.00001975,0.00001990,5.03000000,0.00001988,1182.42000000,0.00001994,423.23000000,0.00001979,0.00002030,0.00001975,25137.09000000,0.50194946,1694848570453,1694934970453,2555907,2556321,415
IMXBUSD,0.00640000,1.223,0.52998714,0.52340000,0.52990000,50.00000000,0.52820000,189.32000000,0.52890000,87.00000000,0.52350000,0.53900000,0.52300000,71919.21000000,38116.25628300,1694848566218,1694934966218,4701361,4701941,581
IMXUSDT,0.00500000,0.955,0.53044708,0.52330000,0.52830000,73.16000000,0.52830000,309.61000000,0.52850000,2361.17000000,0.52330000,0.53970000,0.52280000,4185688.30000000,2220286.11816200,1694848571958,1694934971958,20491868,20506932,15065
GLMRBTC,-0.00000013,-2.012,0.00000641,0.00000644,0.00000633,18.60000000,0.00000632,28.50000000,0.00000634,7581.90000000,0.00000646,0.00000649,0.00000630,91155.10000000,0.58455877,1694848563231,1694934963231,2892370,2892561,192
GLMRBUSD,-0.00360000,-2.104,0.17008716,0.17100000,0.16750000,186.60000000,0.16750000,717.00000000,0.16770000,272.20000000,0.17110000,0.17200000,0.16750000,149305.80000000,25394.99967000,1694848196776,1694934596776,5548300,5548840,541
GLMRUSDT,-0.00330000,-1.931,0.17029745,0.17090000,0.16760000,64.60000000,0.16760000,5185.20000000,0.16780000,850.50000000,0.17090000,0.17200000,0.16760000,2616823.00000000,445638.29385000,1694848527732,1694934927732,23495953,23501907,5955
ATOMBIDR,0.00,0.000,0.00,307866.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573266320,1689659666320,-1,-1,0
DYDXETH,0.00000000,0.000,0.00000000,0.00159100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
FARMETH,0.00000000,0.000,0.00000000,0.03152000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
FORBNB,0.00000000,0.000,0.00000000,0.00009710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ICPTRY,-2.00000000,-2.424,81.34061763,82.50000000,80.50000000,15.87000000,80.50000000,5.29700000,80.60000000,4.52400000,82.50000000,82.60000000,79.50000000,13770.01300000,1120061.36220000,1694848553954,1694934953954,1065215,1066261,1047
JASMYETH,0.00000000,0.000,0.00000000,0.00000302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LINABNB,0.00000000,0.000,0.00000000,0.00007811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
OOKIETH,0.00000000,0.000,0.00000000,0.00000251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ROSEETH,-0.00000016,-0.641,0.00002480,0.00002497,0.00002481,205.60000000,0.00002475,8674.40000000,0.00002483,476.50000000,0.00002497,0.00002519,0.00002460,269568.90000000,6.68558724,1694848572843,1694934972843,437264,437396,133
UMABUSD,-0.03400000,-2.498,1.33282583,1.35500000,1.32700000,19.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36100000,1.36800000,1.30200000,11695.20000000,15587.66470000,1693454412848,1693540812848,2002524,2002764,241
UNIETH,-0.00000200,-0.075,0.00264542,0.00266100,0.00265700,14.52000000,0.00265500,14.32800000,0.00265800,11.15600000,0.00265900,0.00266700,0.00263200,3145.72800000,8.32177103,1694848558461,1694934958461,427248,427448,201
XTZETH,0.00000000,0.000,0.00000000,0.00044000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LOKABTC,-0.00000012,-1.714,0.00000697,0.00000700,0.00000688,2593.30000000,0.00000688,547.30000000,0.00000693,561.90000000,0.00000700,0.00000710,0.00000685,439720.00000000,3.06409968,1694848522140,1694934922140,3695943,3697443,1501
LOKABNB,-0.00001830,-2.108,0.00086188,0.00086640,0.00084980,90.10000000,0.00085120,546.90000000,0.00085670,75.70000000,0.00086810,0.00087990,0.00084540,39310.40000000,33.88070816,1694848572632,1694934972632,2526432,2526522,91
LOKABUSD,-0.00270000,-1.455,0.18535914,0.18560000,0.18290000,113.80000000,0.18280000,118.00000000,0.18330000,113.60000000,0.18560000,0.18830000,0.18110000,176900.30000000,32790.08699000,1694848424081,1694934824081,8019528,8020011,484
LOKAUSDT,-0.00250000,-1.345,0.18526159,0.18590000,0.18340000,4001.80000000,0.18310000,332.60000000,0.18330000,167.00000000,0.18590000,0.19000000,0.18100000,3530478.20000000,654062.02070000,1694848573046,1694934973046,24544969,24550949,5981
ATOMBRL,0.00000000,0.000,0.00000000,66.35000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BNBUST,0.00000000,0.000,0.00000000,1129.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CRVETH,-0.00000410,-1.529,0.00026535,0.00026790,0.00026410,1162.91000000,0.00026450,1154.58000000,0.00026530,1158.34000000,0.00026820,0.00026920,0.00026250,149839.20000000,39.76037550,1694848558528,1694934958528,497441,498035,595
HIGHBNB,-0.00014900,-2.285,0.00654750,0.00648400,0.00637200,8.18000000,0.00637200,0.02000000,0.00640600,334.45000000,0.00652100,0.00666600,0.00637200,1923.59000000,12.59469707,1694848483037,1694934883037,331320,331365,46
NEARRUB,-1.50000000,-1.372,108.91536134,110.70000000,107.80000000,215.00000000,107.80000000,199.34500000,108.40000000,596.58700000,109.30000000,109.80000000,107.80000000,806.05600000,87791.88050000,1694848520937,1694934920937,197385,197393,9
ROSETRY,-0.01100000,-0.991,1.10554665,1.11000000,1.09900000,309.30000000,1.09800000,259.70000000,1.09900000,309.40000000,1.11000000,1.11900000,1.08300000,1837822.00000000,2031797.95140000,1694848541340,1694934941340,2315038,2316426,1389
SCRTUSDT,0.00110000,0.432,0.25456698,0.25420000,0.25570000,24.30000000,0.25540000,234.60000000,0.25570000,93.70000000,0.25460000,0.26060000,0.25050000,926165.40000000,235771.12621000,1694848564466,1694934964466,5755218,5758722,3505
API3BTC,-0.00000041,-0.998,0.00004072,0.00004125,0.00004069,40.80000000,0.00004066,2.46000000,0.00004074,59.20000000,0.00004110,0.00004142,0.00003978,18202.48000000,0.74116292,1694848571099,1694934971099,1666514,1667047,534
API3BUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
API3USDT,-0.01300000,-1.190,1.07868365,1.09300000,1.07900000,21.37000000,1.07900000,4504.26000000,1.08000000,2752.23000000,1.09200000,1.10000000,1.05300000,964510.97000000,1040402.21053000,1694848571099,1694934971099,12954387,12961710,7324
BTTCUSDT,0.00000001,2.564,0.00000039,0.00000039,0.00000040,32842870.0,0.00000039,981604048359.0,0.00000040,657987824312.0,0.00000039,0.00000040,0.00000038,711837732556.0,279135.28851840,1694848572568,1694934972568,6383515,6385802,2288
BTTCUSDC,0.00000000,0.000,0.00000000,0.00000078,0.00000000,0.0,0.00000000,0.0,0.00000000,0.0,0.00000000,0.00000000,0.00000000,0.0,0.00000000,1689573266320,1689659666320,-1,-1,0
BTTCTRY,0.00000000,0.000,0.00001072,0.00001057,0.00001057,336601575.0,0.00001060,180123545.0,0.00001063,140875282.0,0.00001057,0.00001092,0.00001052,556578237664.0,5966974.38753815,1694848571464,1694934971464,2339268,2340768,1501
ACABTC,-0.00000004,-2.174,0.00000184,0.00000184,0.00000180,36107.50000000,0.00000180,31206.50000000,0.00000181,2000.00000000,0.00000184,0.00000186,0.00000180,676497.69000000,1.24258055,1694848519204,1694934919204,1668371,1669612,1242
ACABUSD,-0.00100000,-2.049,0.04876711,0.04880000,0.04780000,418.13000000,0.04770000,13674.27000000,0.04790000,1554.69000000,0.04880000,0.04950000,0.04780000,1260637.94000000,61477.66285300,1694848530917,1694934930917,3565587,3565952,366
ACAUSDT,-0.00100000,-2.053,0.04871266,0.04880000,0.04770000,209.64000000,0.04770000,2553.19000000,0.04780000,10974.21000000,0.04870000,0.04980000,0.04760000,14660215.82000000,714138.14529300,1694848567838,1694934967838,10594464,10599039,4576
ANCBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ANCBUSD,0.00000000,0.000,0.00000000,0.02872000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ANCUSDT,0.00000000,0.000,0.00000000,0.03151000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BDOTDOT,0.00020000,0.021,0.96068315,0.96620000,0.96650000,0.31500000,0.96390000,0.37500000,0.96650000,3.04400000,0.96630000,0.96980000,0.95890000,142862.00700000,137245.12271120,1694847495991,1694933895991,520236,520789,554
XNOBTC,-0.00000046,-1.961,0.00002321,0.00002351,0.00002300,50.54000000,0.00002300,8746.10000000,0.00002306,4.39000000,0.00002346,0.00002351,0.00002300,12936.61000000,0.30020303,1694848255907,1694934655907,1258724,1258872,149
XNOETH,0.00000000,0.000,0.00000000,0.00050170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XNOBUSD,0.00000000,0.000,0.66131284,0.66500000,0.66300000,255.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66300000,0.67100000,0.65600000,21590.36000000,14277.98221000,1691031630102,1691118030102,1645680,1645834,155
XNOUSDT,-0.01100000,-1.768,0.61598871,0.62300000,0.61100000,215.97000000,0.61100000,143.42000000,0.61200000,202.53000000,0.62200000,0.62400000,0.60900000,175831.48000000,108310.20687000,1694848515446,1694934915446,4621335,4622840,1506
COSTRY,0.00030000,0.244,0.12579030,0.12300000,0.12330000,1081.00000000,0.12330000,1688.00000000,0.12340000,109710.00000000,0.12300000,0.12950000,0.12200000,273291603.00000000,34377433.01270000,1694848557748,1694934957748,3584591,3592201,7611
KAVAETH,-0.00000810,-2.015,0.00041271,0.00040270,0.00039390,8.94000000,0.00039360,155.83000000,0.00039460,2027.54000000,0.00040200,0.00042260,0.00039280,59792.00000000,24.67678381,1694848567364,1694934967364,233340,233977,638
MCBNB,0.00000000,0.000,0.00000000,0.00069800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ONETRY,-0.00310000,-1.135,0.27272042,0.27330000,0.27000000,748.00000000,0.26960000,10081.60000000,0.27050000,7750.10000000,0.27310000,0.27590000,0.26600000,3234312.00000000,882062.91620000,1694848571346,1694934971346,1224189,1224614,426
WOOBTC,-0.00000008,-1.252,0.00000638,0.00000640,0.00000631,19.30000000,0.00000632,1336.50000000,0.00000634,1312.20000000,0.00000639,0.00000647,0.00000628,67177.70000000,0.42866109,1694848553329,1694934953329,1137712,1137980,269
WOOBNB,-0.00000800,-1.014,0.00079011,0.00078900,0.00078100,75.30000000,0.00078000,8041.60000000,0.00078200,2482.40000000,0.00078900,0.00080100,0.00077600,35440.60000000,28.00195640,1694848570001,1694934970001,1120823,1121136,314
WOOBUSD,0.01090000,7.096,0.15947249,0.15430000,0.16450000,9271.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15360000,0.16670000,0.15100000,578635.90000000,92276.50510000,1694674812805,1694761212805,2730738,2731359,622
WOOUSDT,-0.00170000,-1.002,0.16920634,0.16960000,0.16790000,231.40000000,0.16790000,41132.40000000,0.16800000,3598.80000000,0.16960000,0.17170000,0.16610000,7539428.40000000,1275719.09334000,1694848572653,1694934972653,19577496,19589896,12401
CELRETH,0.00000000,0.000,0.00000000,0.00000789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PEOPLEBNB,0.00000000,0.000,0.00000000,0.00004675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
SLPBNB,0.00000000,0.000,0.00000000,0.00000884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
SPELLBNB,0.00000000,0.000,0.00000000,0.00000404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
SPELLTRY,-0.00027000,-1.948,0.01378122,0.01385000,0.01359000,268473.00000000,0.01360000,769549.00000000,0.01363000,3522977.00000000,0.01386000,0.01404000,0.01346000,1142248729.00000000,15741584.16819000,1694848555952,1694934955952,5263177,5267669,4493
TFUELBUSD,0.00320000,7.862,0.04420099,0.04070000,0.04390000,281.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04070000,0.04700000,0.04060000,3549419.00000000,156887.81610000,1690254022214,1690340422214,946683,948001,1319
AXSTRY,-8.80000000,-6.592,128.73402818,133.40000000,124.70000000,2.86800000,124.50000000,2.87600000,124.70000000,2.87300000,133.50000000,135.00000000,123.90000000,28843.07500000,3713085.22990000,1694848540021,1694934940021,1523843,1525464,1622
DARTRY,-0.05100000,-2.075,2.43345388,2.46000000,2.40700000,424.05000000,2.40600000,2126.00000000,2.41000000,5781.81000000,2.45800000,2.48500000,2.39100000,1451761.05000000,3532793.55680000,1694848572448,1694934972448,6249862,6252326,2465
NEARTRY,-0.38000000,-1.239,30.43510224,30.59000000,30.28000000,330.41000000,30.19000000,90.02900000,30.27000000,1104.99000000,30.66000000,30.69000000,30.00000000,14034.32500000,427136.11619000,1694848550001,1694934950001,1640969,1641335,367
IDEXBNB,-0.00000840,-3.791,0.00021486,0.00021820,0.00021320,3813.20000000,0.00021450,2170.30000000,0.00021510,13618.60000000,0.00022160,0.00022160,0.00021290,33037.10000000,7.09834791,1694848572963,1694934972963,765971,765991,21
ALPINEEUR,0.06600000,3.887,1.78139770,1.71200000,1.76400000,15.82000000,1.74900000,187.74000000,1.76000000,11.00000000,1.69800000,1.80900000,1.69800000,6066.46000000,10806.77791000,1694848466636,1694934866636,416087,416176,90
ALPINETRY,1.40000000,2.835,50.58619726,49.40000000,50.79000000,49.03000000,50.78000000,60.99000000,50.79000000,48.90000000,49.39000000,52.99000000,49.10000000,740651.77000000,37466756.54130000,1694848531132,1694934931132,14227583,14237482,9900
ALPINEUSDT,0.04700000,2.581,1.85615491,1.82100000,1.86800000,132.43000000,1.86800000,155.61000000,1.87000000,34.04000000,1.82100000,1.94400000,1.80600000,840900.82000000,1560842.18682000,1694848528545,1694934928545,24320814,24332940,12127
ALPINEBTC,0.00000166,2.411,0.00007063,0.00006847,0.00007051,33.70000000,0.00007033,131.82000000,0.00007050,128.67000000,0.00006885,0.00007314,0.00006844,49151.90000000,3.47178018,1694848546492,1694934946492,4983041,4987058,4018
TUSDT,-0.00074000,-4.050,0.01796008,0.01827000,0.01753000,4614.90000000,0.01753000,30764.40000000,0.01754000,367.00000000,0.01827000,0.01833000,0.01748000,48617750.20000000,873178.77159600,1694848570014,1694934970014,9038904,9046949,8046
TBUSD,-0.00075000,-4.103,0.01796362,0.01828000,0.01753000,6048.70000000,0.01752000,5707.70000000,0.01756000,14807.30000000,0.01828000,0.01828000,0.01749000,1502000.10000000,26981.36200200,1694848564538,1694934964538,3493115,3493319,205
API3BNB,0.00000000,0.000,0.00000000,0.00533000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BETAETH,-0.00000021,-0.462,0.00004556,0.00004515,0.00004521,229.30000000,0.00004514,1358.80000000,0.00004542,229.00000000,0.00004542,0.00004624,0.00004496,31122.80000000,1.41785395,1694848542840,1694934942840,234084,234140,57
INJTRY,-6.42000000,-3.228,195.02207067,198.42000000,192.48000000,17.55000000,192.35000000,77.65000000,192.44000000,4.20000000,198.90000000,200.59000000,190.99000000,44122.50000000,8604861.31300000,1694848572865,1694934972865,3278294,3280438,2145
TLMBNB,0.00000000,0.000,0.00000000,0.00010990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ASTRBUSD,-0.00260000,-4.943,0.05084209,0.05260000,0.05000000,250.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05260000,0.05270000,0.04870000,2697805.40000000,137162.06276000,1694660405055,1694746805055,3275392,3276461,1070
ASTRUSDT,-0.00070000,-1.365,0.05088182,0.05130000,0.05060000,1069.50000000,0.05050000,81186.30000000,0.05060000,476009.00000000,0.05130000,0.05160000,0.05000000,44277482.50000000,2252918.75880000,1694848570876,1694934970876,13130476,13138966,8491
API3TRY,-0.26000000,-0.877,29.31019174,29.64000000,29.37000000,11.57000000,29.32000000,216.12000000,29.39000000,520.74000000,29.63000000,29.88000000,28.69000000,191103.51000000,5601280.52120000,1694848567240,1694934967240,1785551,1788094,2544
GLMRBNB,0.00000000,0.000,0.00000000,0.00102100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MBOXTRY,-0.09000000,-1.374,6.54692091,6.55000000,6.46000000,814.44000000,6.47000000,793.92000000,6.48000000,3255.83000000,6.55000000,6.65000000,6.44000000,447887.67000000,2932285.15120000,1694848568764,1694934968764,2832248,2833973,1726
NBTBIDR,-0.20,-0.509,39.22,39.20,39.10,7303.00000000,0.00,0.00000000,0.00,0.00000000,39.30,39.70,38.70,596381.00000000,23389044.60,1694077203229,1694163603229,557464,557569,106
NBTUSDT,-0.00002000,-0.787,0.00254922,0.00254000,0.00252000,34053.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00254000,0.00259000,0.00252000,2033824.00000000,5184.65782000,1694077205369,1694163605369,315505,315650,146
GMTBTC,0.00000001,0.171,0.00000587,0.00000587,0.00000587,2865.00000000,0.00000586,11884.30000000,0.00000588,4864.90000000,0.00000586,0.00000595,0.00000580,134093.70000000,0.78730150,1694848569373,1694934969373,11975894,11977256,1363
GMTBNB,0.00000100,0.138,0.00072732,0.00072200,0.00072500,403.60000000,0.00072500,1283.30000000,0.00072600,171.10000000,0.00072400,0.00073500,0.00071900,71766.20000000,52.19667470,1694848552652,1694934952652,3421817,3422199,383
GMTBUSD,0.00030000,0.193,0.15576097,0.15530000,0.15570000,212.30000000,0.15580000,15561.50000000,0.15590000,387.30000000,0.15540000,0.15800000,0.15340000,702526.00000000,109426.12884000,1694848566529,1694934966529,52523752,52526109,2358
